#WaveA,#IntensityA,#WaveB,#IntensityB,#WaveB00,#IntensityB00,#WaveB01,#IntensityB01,#WaveB02,#IntensityB02,#WaveB03,#IntensityB03,#WaveB04,#IntensityB04,#WaveB05,#IntensityB05,#WaveB06,#IntensityB06,#WaveB07,#IntensityB07,#WaveB08,#IntensityB08,#WaveB09,#IntensityB09,#WaveB10,#IntensityB10,#WaveB11,#IntensityB11,#WaveB12,#IntensityB12,#WaveB13,#IntensityB13,#WaveB14,#IntensityB14,#WaveB15,#IntensityB15,#WaveB16,#IntensityB16,#WaveB17,#IntensityB17,#WaveB18,#IntensityB18,#WaveB19,#IntensityB19,#WaveB20,#IntensityB20,#WaveB21,#IntensityB21,#WaveB22,#IntensityB22,#WaveB23,#IntensityB23,#WaveB24,#IntensityB24,#WaveB25,#IntensityB25,#WaveB26,#IntensityB26,#WaveB27,#IntensityB27,#WaveB28,#IntensityB28,#WaveB29,#IntensityB29,#WaveB30,#IntensityB30,#WaveB31,#IntensityB31,#WaveB32,#IntensityB32,#WaveB33,#IntensityB33,#WaveB34,#IntensityB34
1344.869141,576.344421,1344.869141,574.336243,1344.869141,546.221863,1344.869141,620.524109,1344.869141,763.104065,1344.869141,558.270874,1344.869141,536.18103,1344.869141,562.287231,1344.869141,560.279053,1344.869141,560.279053,1344.869141,562.287231,1344.869141,544.213684,1344.869141,526.140198,1344.869141,576.344421,1344.869141,526.140198,1344.869141,526.140198,1344.869141,528.148376,1344.869141,492.001312,1344.869141,461.878784,1344.869141,566.303528,1344.869141,542.205505,1344.869141,526.140198,1344.869141,506.058502,1344.869141,481.96048,1344.869141,453.8461,1344.869141,616.507751,1344.869141,612.491455,1344.869141,485.976807,1344.869141,483.968628,1344.869141,536.18103,1344.869141,550.23822,1344.869141,576.344421,1344.869141,526.140198,1344.869141,481.96048,1344.869141,437.780762,1344.869141,586.385254,1344.869141,457.862457
1343.625,574.229675,1343.625,558.167297,1343.625,570.21405,1343.625,544.112732,1343.625,762.962463,1343.625,568.206238,1343.625,554.151672,1343.625,544.112732,1343.625,542.104919,1343.625,562.182861,1343.625,558.167297,1343.625,574.229675,1343.625,483.878845,1343.625,546.120483,1343.625,532.065918,1343.625,528.050354,1343.625,542.104919,1343.625,481.871033,1343.625,463.800873,1343.625,578.245239,1343.625,578.245239,1343.625,513.995789,1343.625,487.894409,1343.625,457.777496,1343.625,457.777496,1343.625,604.346619,1343.625,610.369995,1343.625,509.980194,1343.625,471.832062,1343.625,530.058167,1343.625,532.065918,1343.625,546.120483,1343.625,495.925598,1343.625,487.894409,1343.625,471.832062,1343.625,576.237427,1343.625,431.676147
1342.378906,582.152771,1342.378906,582.152771,1342.378906,574.123108,1342.378906,566.093384,1342.378906,796.947083,1342.378906,566.093384,1342.378906,535.982056,1342.378906,542.004333,1342.378906,531.967163,1342.378906,588.175049,1342.378906,566.093384,1342.378906,566.093384,1342.378906,521.930054,1342.378906,568.10083,1342.378906,525.944946,1342.378906,552.041443,1342.378906,562.078552,1342.378906,481.781616,1342.378906,457.692535,1342.378906,558.063721,1342.378906,546.019165,1342.378906,511.892944,1342.378906,487.803864,1342.378906,451.670258,1342.378906,469.737061,1342.378906,594.197327,1342.378906,568.10083,1342.378906,485.796448,1342.378906,433.603455,1342.378906,509.885529,1342.378906,542.004333,1342.378906,537.989441,1342.378906,463.714783,1342.378906,497.841003,1342.378906,413.529205,1342.378906,533.974609,1342.378906,457.692535
1341.132813,541.903687,1341.132813,553.945984,1341.132813,574.016541,1341.132813,572.00946,1341.132813,800.813232,1341.132813,555.953064,1341.132813,525.84729,1341.132813,557.960083,1341.132813,590.072937,1341.132813,537.889587,1341.132813,535.882568,1341.132813,551.938965,1341.132813,501.762695,1341.132813,549.931885,1341.132813,539.896667,1341.132813,523.840271,1341.132813,525.84729,1341.132813,525.84729,1341.132813,487.713348,1341.132813,533.875488,1341.132813,545.917786,1341.132813,553.945984,1341.132813,495.741547,1341.132813,465.635773,1341.132813,427.501801,1341.132813,572.00946,1341.132813,580.037659,1341.132813,505.776794,1341.132813,481.692169,1341.132813,513.804993,1341.132813,541.903687,1341.132813,598.101135,1341.132813,507.783844,1341.132813,495.741547,1341.132813,437.537079,1341.132813,549.931885,1341.132813,437.537079
1339.886719,569.896606,1339.886719,537.789734,1339.886719,565.88324,1339.886719,573.909973,1339.886719,798.657898,1339.886719,597.990112,1339.886719,527.756348,1339.886719,549.829834,1339.886719,571.903259,1339.886719,557.856567,1339.886719,581.936646,1339.886719,539.796448,1339.886719,477.589417,1339.886719,541.803101,1339.886719,559.86322,1339.886719,525.749695,1339.886719,535.783081,1339.886719,479.5961,1339.886719,493.642822,1339.886719,589.963379,1339.886719,553.843201,1339.886719,517.722961,1339.886719,541.803101,1339.886719,479.5961,1339.886719,443.475891,1339.886719,583.943359,1339.886719,587.956726,1339.886719,525.749695,1339.886719,455.515961,1339.886719,521.736328,1339.886719,529.763062,1339.886719,557.856567,1339.886719,517.722961,1339.886719,477.589417,1339.886719,447.489227,1339.886719,545.816467,1339.886719,439.462524
1338.640625,569.790833,1338.640625,597.879089,1338.640625,569.790833,1338.640625,577.81604,1338.640625,770.421387,1338.640625,581.828613,1338.640625,509.601624,1338.640625,537.689941,1338.640625,551.73407,1338.640625,539.696228,1338.640625,501.576416,1338.640625,549.727722,1338.640625,521.639465,1338.640625,521.639465,1338.640625,505.58902,1338.640625,525.6521,1338.640625,519.633179,1338.640625,529.664673,1338.640625,477.500732,1338.640625,569.790833,1338.640625,525.6521,1338.640625,489.538574,1338.640625,497.563812,1338.640625,445.399841,1338.640625,435.368317,1338.640625,603.89801,1338.640625,529.664673,1338.640625,501.576416,1338.640625,461.450287,1338.640625,483.519653,1338.640625,495.557495,1338.640625,577.81604,1338.640625,501.576416,1338.640625,491.544891,1338.640625,453.425079,1338.640625,563.771912,1338.640625,445.399841
1337.394531,557.649414,1337.394531,563.667175,1337.394531,581.720581,1337.394531,573.696899,1337.394531,750.218994,1337.394531,539.596008,1337.394531,531.572266,1337.394531,593.756226,1337.394531,565.673157,1337.394531,545.613831,1337.394531,549.625671,1337.394531,545.613831,1337.394531,473.400208,1337.394531,547.619751,1337.394531,537.590088,1337.394531,513.51886,1337.394531,565.673157,1337.394531,493.459534,1337.394531,501.483276,1337.394531,539.596008,1337.394531,543.607849,1337.394531,501.483276,1337.394531,489.447693,1337.394531,471.394287,1337.394531,445.317139,1337.394531,563.667175,1337.394531,541.601929,1337.394531,477.412079,1337.394531,471.394287,1337.394531,517.530762,1337.394531,527.560425,1337.394531,571.690918,1337.394531,505.495148,1337.394531,493.459534,1337.394531,435.287476,1337.394531,573.696899,1337.394531,433.281555
1336.148438,565.568115,1336.148438,583.618164,1336.148438,587.629272,1336.148438,557.545837,1336.148438,798.213135,1336.148438,565.568115,1336.148438,527.462463,1336.148438,529.468018,1336.148438,539.495789,1336.148438,519.440186,1336.148438,539.495789,1336.148438,553.534729,1336.148438,501.390137,1336.148438,513.423523,1336.148438,545.512512,1336.148438,511.417969,1336.148438,549.523621,1336.148438,465.29007,1336.148438,479.328979,1336.148438,571.584778,1336.148438,525.456909,1336.148438,525.456909,1336.148438,507.40683,1336.148438,453.256683,1336.148438,405.12323,1336.148438,551.529175,1336.148438,547.518066,1336.148438,481.334534,1336.148438,473.312317,1336.148438,525.456909,1336.148438,559.551392,1336.148438,577.60144,1336.148438,535.48468,1336.148438,481.334534,1336.148438,447.240021,1336.148438,545.512512,1336.148438,455.262268
1334.902344,533.380066,1334.902344,567.468262,1334.902344,575.489014,1334.902344,563.457886,1334.902344,776.007813,1334.902344,559.44751,1334.902344,475.229584,1334.902344,567.468262,1334.902344,545.411194,1334.902344,545.411194,1334.902344,567.468262,1334.902344,539.39563,1334.902344,473.224396,1334.902344,565.463074,1334.902344,555.437134,1334.902344,521.348938,1334.902344,525.359314,1334.902344,501.297028,1334.902344,479.23996,1334.902344,555.437134,1334.902344,545.411194,1334.902344,545.411194,1334.902344,473.224396,1334.902344,441.141388,1334.902344,439.1362,1334.902344,593.535706,1334.902344,573.483826,1334.902344,475.229584,1334.902344,501.297028,1334.902344,513.328186,1334.902344,517.338562,1334.902344,555.437134,1334.902344,525.359314,1334.902344,483.250336,1334.902344,453.172516,1334.902344,569.47345,1334.902344,429.11026
1333.654297,545.309875,1333.654297,557.338745,1333.654297,569.367676,1333.654297,573.377258,1333.654297,731.75769,1333.654297,521.252075,1333.654297,521.252075,1333.654297,513.232788,1333.654297,541.300232,1333.654297,523.256897,1333.654297,557.338745,1333.654297,537.290588,1333.654297,507.218353,1333.654297,533.280945,1333.654297,559.343567,1333.654297,513.232788,1333.654297,537.290588,1333.654297,517.242432,1333.654297,471.131683,1333.654297,535.285767,1333.654297,523.256897,1333.654297,545.309875,1333.654297,489.175018,1333.654297,457.097961,1333.654297,427.025726,1333.654297,601.444702,1333.654297,573.377258,1333.654297,469.126862,1333.654297,449.078705,1333.654297,541.300232,1333.654297,541.300232,1333.654297,553.329102,1333.654297,519.247253,1333.654297,463.112427,1333.654297,435.044983,1333.654297,541.300232,1333.654297,475.141296
1332.408203,567.257446,1332.408203,565.252991,1332.408203,557.235229,1332.408203,587.30188,1332.408203,753.670654,1332.408203,541.199646,1332.408203,525.164124,1332.408203,561.24408,1332.408203,557.235229,1332.408203,531.177429,1332.408203,553.226318,1332.408203,549.217468,1332.408203,499.106354,1332.408203,505.11969,1332.408203,547.213013,1332.408203,519.150818,1332.408203,507.124146,1332.408203,463.026398,1332.408203,455.008606,1332.408203,523.159668,1332.408203,563.248535,1332.408203,553.226318,1332.408203,489.084137,1332.408203,450.999725,1332.408203,426.946411,1332.408203,567.257446,1332.408203,571.266296,1332.408203,481.066376,1332.408203,448.99527,1332.408203,539.195251,1332.408203,481.066376,1332.408203,509.128571,1332.408203,523.159668,1332.408203,469.039703,1332.408203,426.946411,1332.408203,509.128571,1332.408203,448.99527
1331.160156,577.172363,1331.160156,561.139832,1331.160156,549.115417,1331.160156,593.204956,1331.160156,773.57135,1331.160156,527.070618,1331.160156,539.095032,1331.160156,565.147949,1331.160156,561.139832,1331.160156,523.0625,1331.160156,573.164246,1331.160156,525.066528,1331.160156,484.985138,1331.160156,525.066528,1331.160156,507.029907,1331.160156,525.066528,1331.160156,531.078735,1331.160156,476.968842,1331.160156,446.907776,1331.160156,541.099121,1331.160156,509.033997,1331.160156,515.046204,1331.160156,484.985138,1331.160156,444.903717,1331.160156,432.879303,1331.160156,551.119446,1331.160156,569.156128,1331.160156,474.964783,1331.160156,493.001404,1331.160156,503.021759,1331.160156,503.021759,1331.160156,543.10321,1331.160156,507.029907,1331.160156,456.928131,1331.160156,444.903717,1331.160156,557.131653,1331.160156,436.887421
1329.912109,577.065125,1329.912109,547.009644,1329.912109,561.035522,1329.912109,601.109497,1329.912109,741.368408,1329.912109,524.968994,1329.912109,512.946777,1329.912109,526.972656,1329.912109,567.046631,1329.912109,573.057739,1329.912109,520.961609,1329.912109,553.020752,1329.912109,496.917206,1329.912109,553.020752,1329.912109,540.998535,1329.912109,549.013367,1329.912109,496.917206,1329.912109,468.865417,1329.912109,446.824738,1329.912109,510.943085,1329.912109,514.9505,1329.912109,520.961609,1329.912109,494.913513,1329.912109,432.798859,1329.912109,410.758179,1329.912109,575.061462,1329.912109,581.07251,1329.912109,480.887604,1329.912109,470.86911,1329.912109,498.920898,1329.912109,526.972656,1329.912109,504.932007,1329.912109,520.961609,1329.912109,440.81366,1329.912109,434.802551,1329.912109,536.99115,1329.912109,454.839539
1328.664063,558.927979,1328.664063,534.888062,1328.664063,522.868103,1328.664063,590.981201,1328.664063,755.253906,1328.664063,536.891357,1328.664063,512.85144,1328.664063,544.904663,1328.664063,520.864746,1328.664063,514.854797,1328.664063,520.864746,1328.664063,538.894714,1328.664063,464.771637,1328.664063,520.864746,1328.664063,524.871399,1328.664063,520.864746,1328.664063,500.831512,1328.664063,480.798248,1328.664063,448.745026,1328.664063,520.864746,1328.664063,506.841492,1328.664063,508.844818,1328.664063,474.788269,1328.664063,420.698456,1328.664063,428.711761,1328.664063,572.951233,1328.664063,528.878052,1328.664063,496.82486,1328.664063,434.721741,1328.664063,510.848145,1328.664063,530.881409,1328.664063,514.854797,1328.664063,490.81488,1328.664063,508.844818,1328.664063,432.718414,1328.664063,534.888062,1328.664063,444.738373
1327.416016,534.788635,1327.416016,536.791565,1327.416016,560.827026,1327.416016,566.835876,1327.416016,767.131226,1327.416016,516.762024,1327.416016,490.723633,1327.416016,552.815186,1327.416016,562.829956,1327.416016,504.744324,1327.416016,544.803406,1327.416016,548.809326,1327.416016,502.741364,1327.416016,538.794556,1327.416016,530.782715,1327.416016,524.773865,1327.416016,512.756104,1327.416016,472.697052,1327.416016,448.661621,1327.416016,568.838806,1327.416016,522.770874,1327.416016,552.815186,1327.416016,462.682281,1327.416016,432.63797,1327.416016,418.61731,1327.416016,604.891968,1327.416016,540.797485,1327.416016,476.702972,1327.416016,444.655701,1327.416016,520.767944,1327.416016,502.741364,1327.416016,514.759094,1327.416016,494.729553,1327.416016,482.711823,1327.416016,406.599579,1327.416016,508.750214,1327.416016,446.658661
1326.167969,560.722778,1326.167969,536.691772,1326.167969,556.71759,1326.167969,572.73822,1326.167969,752.970581,1326.167969,514.663391,1326.167969,504.650482,1326.167969,526.678894,1326.167969,528.681458,1326.167969,520.671143,1326.167969,544.702087,1326.167969,548.707275,1326.167969,498.642731,1326.167969,550.709839,1326.167969,492.63501,1326.167969,552.712463,1326.167969,524.67627,1326.167969,464.598846,1326.167969,450.58078,1326.167969,520.671143,1326.167969,548.707275,1326.167969,498.642731,1326.167969,480.619507,1326.167969,424.547241,1326.167969,420.542084,1326.167969,596.769226,1326.167969,574.740845,1326.167969,468.604034,1326.167969,436.562714,1326.167969,494.637573,1326.167969,504.650482,1326.167969,564.727905,1326.167969,462.596283,1326.167969,440.567871,1326.167969,398.513672,1326.167969,526.678894,1326.167969,434.56015
1324.919922,548.605225,1324.919922,516.569885,1324.919922,550.607483,1324.919922,560.61853,1324.919922,762.841614,1324.919922,524.578735,1324.919922,540.596436,1324.919922,572.631775,1324.919922,534.589783,1324.919922,526.580933,1324.919922,520.574341,1324.919922,496.547821,1324.919922,468.516907,1324.919922,536.59198,1324.919922,500.552246,1324.919922,530.585388,1324.919922,506.558868,1324.919922,474.523529,1324.919922,442.48819,1324.919922,504.556641,1324.919922,538.594238,1324.919922,476.525726,1324.919922,448.494812,1324.919922,448.494812,1324.919922,430.474915,1324.919922,562.620728,1324.919922,548.605225,1324.919922,444.490387,1324.919922,452.499237,1324.919922,480.530151,1324.919922,506.558868,1324.919922,548.605225,1324.919922,486.536774,1324.919922,476.525726,1324.919922,436.481537,1324.919922,490.541199,1324.919922,424.468292
1323.669922,532.488525,1323.669922,528.484863,1323.669922,524.481201,1323.669922,556.510559,1323.669922,728.668518,1323.669922,536.492249,1323.669922,496.455475,1323.669922,524.481201,1323.669922,518.475708,1323.669922,498.457336,1323.669922,526.483032,1323.669922,498.457336,1323.669922,476.437134,1323.669922,504.46283,1323.669922,504.46283,1323.669922,486.446289,1323.669922,508.466492,1323.669922,436.400391,1323.669922,434.39856,1323.669922,544.499573,1323.669922,498.457336,1323.669922,442.405884,1323.669922,460.422424,1323.669922,420.385681,1323.669922,410.376495,1323.669922,560.514282,1323.669922,580.532654,1323.669922,492.451813,1323.669922,464.426086,1323.669922,538.49408,1323.669922,516.473877,1323.669922,540.495911,1323.669922,482.442627,1323.669922,460.422424,1323.669922,436.400391,1323.669922,506.464661,1323.669922,452.41507
1322.421875,542.396851,1322.421875,498.364624,1322.421875,548.401245,1322.421875,574.420288,1322.421875,742.543274,1322.421875,544.398315,1322.421875,486.355835,1322.421875,542.396851,1322.421875,504.369019,1322.421875,522.382202,1322.421875,500.366089,1322.421875,510.373413,1322.421875,450.329468,1322.421875,546.39978,1322.421875,484.35437,1322.421875,490.358765,1322.421875,506.370483,1322.421875,466.341187,1322.421875,464.339722,1322.421875,530.388062,1322.421875,508.371948,1322.421875,464.339722,1322.421875,476.348511,1322.421875,422.30896,1322.421875,380.278229,1322.421875,560.410034,1322.421875,510.373413,1322.421875,482.352905,1322.421875,444.325073,1322.421875,500.366089,1322.421875,518.379272,1322.421875,532.389526,1322.421875,514.376343,1322.421875,440.322144,1322.421875,424.310425,1322.421875,510.373413,1322.421875,438.320679
1321.171875,544.297058,1321.171875,548.299194,1321.171875,566.309021,1321.171875,520.283936,1321.171875,746.407349,1321.171875,536.292664,1321.171875,498.271912,1321.171875,548.299194,1321.171875,562.306885,1321.171875,510.278473,1321.171875,536.292664,1321.171875,524.286133,1321.171875,460.25116,1321.171875,516.281738,1321.171875,510.278473,1321.171875,514.28064,1321.171875,498.271912,1321.171875,484.264282,1321.171875,458.250092,1321.171875,538.293762,1321.171875,470.256622,1321.171875,458.250092,1321.171875,460.25116,1321.171875,416.227142,1321.171875,414.226044,1321.171875,566.309021,1321.171875,560.305786,1321.171875,440.240265,1321.171875,438.239166,1321.171875,488.266449,1321.171875,502.274109,1321.171875,512.279541,1321.171875,480.262085,1321.171875,450.245697,1321.171875,422.230408,1321.171875,488.266449,1321.171875,424.231506
1319.921875,532.191467,1319.921875,528.190002,1319.921875,488.175629,1319.921875,534.1922,1319.921875,740.266296,1319.921875,522.187866,1319.921875,494.177795,1319.921875,520.187134,1319.921875,546.196472,1319.921875,464.166992,1319.921875,494.177795,1319.921875,488.175629,1319.921875,456.164124,1319.921875,516.18573,1319.921875,488.175629,1319.921875,470.169159,1319.921875,468.168427,1319.921875,498.17923,1319.921875,462.16626,1319.921875,484.174194,1319.921875,496.178497,1319.921875,484.174194,1319.921875,452.162659,1319.921875,404.145386,1319.921875,426.15332,1319.921875,570.205139,1319.921875,518.186401,1319.921875,448.161224,1319.921875,438.157623,1319.921875,456.164124,1319.921875,488.175629,1319.921875,532.191467,1319.921875,448.161224,1319.921875,444.15979,1319.921875,408.14682,1319.921875,530.190735,1319.921875,410.147552
1318.671875,512.088989,1318.671875,540.093811,1318.671875,508.088257,1318.671875,554.096252,1318.671875,764.132751,1318.671875,536.09314,1318.671875,480.083405,1318.671875,510.088623,1318.671875,482.08374,1318.671875,510.088623,1318.671875,510.088623,1318.671875,504.087585,1318.671875,468.081329,1318.671875,560.09729,1318.671875,506.087921,1318.671875,500.086884,1318.671875,516.089661,1318.671875,456.079224,1318.671875,440.076447,1318.671875,520.090332,1318.671875,464.080627,1318.671875,458.07959,1318.671875,466.080963,1318.671875,422.073334,1318.671875,390.06778,1318.671875,536.09314,1318.671875,510.088623,1318.671875,440.076447,1318.671875,436.075745,1318.671875,480.083405,1318.671875,482.08374,1318.671875,506.087921,1318.671875,484.084106,1318.671875,444.077148,1318.671875,396.068817,1318.671875,514.089294,1318.671875,434.075409
1317.421875,541.993286,1317.421875,527.993469,1317.421875,513.993652,1317.421875,517.993591,1317.421875,727.991028,1317.421875,481.994049,1317.421875,427.99472,1317.421875,525.993469,1317.421875,515.993652,1317.421875,509.993683,1317.421875,507.993713,1317.421875,487.993958,1317.421875,443.994507,1317.421875,537.993347,1317.421875,513.993652,1317.421875,499.993805,1317.421875,467.994202,1317.421875,471.994171,1317.421875,443.994507,1317.421875,523.99353,1317.421875,503.993774,1317.421875,471.994171,1317.421875,465.994232,1317.421875,423.994751,1317.421875,397.995087,1317.421875,543.993286,1317.421875,515.993652,1317.421875,441.994537,1317.421875,439.994568,1317.421875,487.993958,1317.421875,481.994049,1317.421875,463.994263,1317.421875,411.994904,1317.421875,423.994751,1317.421875,399.995056,1317.421875,507.993713,1317.421875,439.994568
1316.171875,539.892822,1316.171875,529.894836,1316.171875,519.89679,1316.171875,511.898376,1316.171875,751.850769,1316.171875,489.90274,1316.171875,483.903931,1316.171875,511.898376,1316.171875,543.892029,1316.171875,479.904724,1316.171875,497.901154,1316.171875,523.895996,1316.171875,443.911865,1316.171875,503.899963,1316.171875,511.898376,1316.171875,499.900757,1316.171875,489.90274,1316.171875,455.909485,1316.171875,439.912659,1316.171875,491.902344,1316.171875,479.904724,1316.171875,475.905518,1316.171875,439.912659,1316.171875,397.921021,1316.171875,403.91983,1316.171875,519.89679,1316.171875,503.899963,1316.171875,455.909485,1316.171875,431.914246,1316.171875,495.90155,1316.171875,481.904327,1316.171875,515.897583,1316.171875,443.911865,1316.171875,457.909088,1316.171875,389.922607,1316.171875,463.907898,1316.171875,427.915039
1314.921875,491.810791,1314.921875,513.802307,1314.921875,519.799988,1314.921875,515.801575,1314.921875,699.730774,1314.921875,523.798462,1314.921875,469.819244,1314.921875,487.812317,1314.921875,527.796936,1314.921875,483.813873,1314.921875,513.802307,1314.921875,503.806183,1314.921875,435.832336,1314.921875,515.801575,1314.921875,505.805389,1314.921875,479.815399,1314.921875,487.812317,1314.921875,455.824615,1314.921875,383.852325,1314.921875,459.82309,1314.921875,475.816925,1314.921875,461.822327,1314.921875,431.833862,1314.921875,415.840027,1314.921875,395.847717,1314.921875,551.78772,1314.921875,495.809235,1314.921875,471.818481,1314.921875,419.83847,1314.921875,463.821564,1314.921875,467.820007,1314.921875,483.813873,1314.921875,495.809235,1314.921875,449.826935,1314.921875,401.845398,1314.921875,507.804626,1314.921875,411.841553
1313.671875,517.704407,1313.671875,531.696411,1313.671875,499.714661,1313.671875,541.690674,1313.671875,703.598267,1313.671875,489.720367,1313.671875,467.73291,1313.671875,487.721497,1313.671875,503.712372,1313.671875,483.723785,1313.671875,475.728363,1313.671875,485.722656,1313.671875,459.737488,1313.671875,465.73407,1313.671875,509.708954,1313.671875,501.713501,1313.671875,459.737488,1313.671875,477.727203,1313.671875,391.776306,1313.671875,475.728363,1313.671875,483.723785,1313.671875,461.736359,1313.671875,429.754608,1313.671875,407.767151,1313.671875,419.760315,1313.671875,497.71579,1313.671875,499.714661,1313.671875,453.740906,1313.671875,427.755737,1313.671875,469.731781,1313.671875,475.728363,1313.671875,485.722656,1313.671875,471.730621,1313.671875,467.73291,1313.671875,391.776306,1313.671875,515.705505,1313.671875,397.772858
1312.419922,487.630676,1312.419922,507.61557,1312.419922,469.644318,1312.419922,519.606445,1312.419922,703.467224,1312.419922,479.636749,1312.419922,453.656433,1312.419922,479.636749,1312.419922,475.639771,1312.419922,495.624634,1312.419922,493.62616,1312.419922,471.642792,1312.419922,457.653381,1312.419922,495.624634,1312.419922,487.630676,1312.419922,493.62616,1312.419922,491.627655,1312.419922,449.659454,1312.419922,415.685181,1312.419922,473.641296,1312.419922,483.633728,1312.419922,463.648865,1312.419922,461.65036,1312.419922,395.700317,1312.419922,379.712433,1312.419922,517.607971,1312.419922,519.606445,1312.419922,439.667023,1312.419922,435.670044,1312.419922,481.635223,1312.419922,465.647339,1312.419922,495.624634,1312.419922,459.651886,1312.419922,419.682159,1312.419922,367.721497,1312.419922,509.614044,1312.419922,383.709381
1311.169922,491.536102,1311.169922,479.547424,1311.169922,475.551178,1311.169922,507.521027,1311.169922,687.351318,1311.169922,455.570038,1311.169922,419.604004,1311.169922,479.547424,1311.169922,479.547424,1311.169922,423.60022,1311.169922,503.52478,1311.169922,479.547424,1311.169922,401.620972,1311.169922,461.564392,1311.169922,481.545532,1311.169922,435.588898,1311.169922,451.573822,1311.169922,399.622864,1311.169922,377.643585,1311.169922,479.547424,1311.169922,455.570038,1311.169922,435.588898,1311.169922,427.596466,1311.169922,405.617188,1311.169922,383.637939,1311.169922,477.549316,1311.169922,473.55307,1311.169922,371.649261,1311.169922,413.60965,1311.169922,461.564392,1311.169922,441.583252,1311.169922,497.530457,1311.169922,421.602112,1311.169922,431.592682,1311.169922,395.626617,1311.169922,511.517242,1311.169922,373.647369
1309.917969,483.453583,1309.917969,491.44455,1309.917969,479.458099,1309.917969,507.426483,1309.917969,667.24585,1309.917969,481.455841,1309.917969,453.487457,1309.917969,469.469391,1309.917969,527.403931,1309.917969,475.462616,1309.917969,519.412964,1309.917969,465.473907,1309.917969,419.525848,1309.917969,461.478424,1309.917969,453.487457,1309.917969,487.449066,1309.917969,467.471649,1309.917969,399.548431,1309.917969,405.541656,1309.917969,475.462616,1309.917969,483.453583,1309.917969,437.505524,1309.917969,417.528107,1309.917969,423.521332,1309.917969,399.548431,1309.917969,511.421967,1309.917969,469.469391,1309.917969,431.512299,1309.917969,415.530365,1309.917969,427.516815,1309.917969,477.460358,1309.917969,543.385864,1309.917969,457.482941,1309.917969,421.52359,1309.917969,359.593567,1309.917969,493.442291,1309.917969,385.564209
1308.666016,481.36615,1308.666016,459.395081,1308.666016,507.33197,1308.666016,493.350372,1308.666016,693.087341,1308.666016,477.371399,1308.666016,425.439789,1308.666016,495.347748,1308.666016,469.381927,1308.666016,479.368774,1308.666016,495.347748,1308.666016,435.426636,1308.666016,409.460846,1308.666016,463.389832,1308.666016,467.384552,1308.666016,475.374054,1308.666016,479.368774,1308.666016,435.426636,1308.666016,399.473999,1308.666016,491.352997,1308.666016,469.381927,1308.666016,439.421387,1308.666016,407.46347,1308.666016,417.450317,1308.666016,371.510803,1308.666016,517.318787,1308.666016,523.310913,1308.666016,419.447693,1308.666016,405.466095,1308.666016,479.368774,1308.666016,477.371399,1308.666016,483.363525,1308.666016,459.395081,1308.666016,431.431915,1308.666016,355.53186,1308.666016,493.350372,1308.666016,399.473999
1307.414063,487.267456,1307.414063,495.255463,1307.414063,479.27948,1307.414063,519.219421,1307.414063,682.973267,1307.414063,463.303497,1307.414063,463.303497,1307.414063,511.231445,1307.414063,489.264465,1307.414063,489.264465,1307.414063,491.261444,1307.414063,487.267456,1307.414063,427.357513,1307.414063,475.285461,1307.414063,511.231445,1307.414063,477.282471,1307.414063,463.303497,1307.414063,425.360535,1307.414063,377.432587,1307.414063,487.267456,1307.414063,455.315491,1307.414063,429.354523,1307.414063,421.366516,1307.414063,387.417572,1307.414063,387.417572,1307.414063,511.231445,1307.414063,465.300476,1307.414063,437.342499,1307.414063,375.435577,1307.414063,443.333496,1307.414063,439.339508,1307.414063,499.249451,1307.414063,399.399567,1307.414063,429.354523,1307.414063,375.435577,1307.414063,507.237427,1307.414063,403.393555
1306.162109,491.169891,1306.162109,477.193512,1306.162109,473.200287,1306.162109,479.190155,1306.162109,688.835815,1306.162109,495.163147,1306.162109,447.244141,1306.162109,507.142914,1306.162109,451.237396,1306.162109,457.227264,1306.162109,465.213776,1306.162109,443.250885,1306.162109,423.284637,1306.162109,465.213776,1306.162109,473.200287,1306.162109,447.244141,1306.162109,411.304871,1306.162109,423.284637,1306.162109,383.352112,1306.162109,493.166534,1306.162109,453.234009,1306.162109,459.223907,1306.162109,421.287994,1306.162109,393.335236,1306.162109,343.419617,1306.162109,467.210388,1306.162109,487.176666,1306.162109,433.267761,1306.162109,363.385864,1306.162109,411.304871,1306.162109,439.257629,1306.162109,503.149658,1306.162109,447.244141,1306.162109,439.257629,1306.162109,377.362244,1306.162109,465.213776,1306.162109,399.325134
1304.910156,455.145813,1304.910156,479.10083,1304.910156,491.078369,1304.910156,469.119568,1304.910156,678.726196,1304.910156,467.123322,1304.910156,447.160797,1304.910156,463.130798,1304.910156,465.127075,1304.910156,491.078369,1304.910156,479.10083,1304.910156,463.130798,1304.910156,421.209503,1304.910156,471.115814,1304.910156,475.108337,1304.910156,451.15329,1304.910156,433.187012,1304.910156,419.213226,1304.910156,391.265686,1304.910156,461.134552,1304.910156,467.123322,1304.910156,435.183258,1304.910156,435.183258,1304.910156,369.306885,1304.910156,375.295654,1304.910156,479.10083,1304.910156,487.085846,1304.910156,421.209503,1304.910156,407.235718,1304.910156,463.130798,1304.910156,473.112091,1304.910156,447.160797,1304.910156,443.168274,1304.910156,401.246948,1304.910156,349.34436,1304.910156,509.044647,1304.910156,391.265686
