Filename,ps_thf_00_0,,,,,,,,,,
Instrument name,5333-0457,,,,,,,,,,
Operator,Osamu Katagiri,,,,,,,,,,
rundate,11/12/2019,,,,,,,,,,
Sample name,OSKT 0_PS_THF,,,,,,,,,,
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel ,,,,,,,,,
Procedure name,Sample,,,,,,,,,,
,Flow ramp,,,,,,,,,,
-5.25E-03,1.62623123,0.000815037,317.587,20,-86.179,-0.121833,20.0145,-78.7019,317.587,-0.296607,0.0182078
-1.81E-03,1.790684861,0.000764454,324.6,20,-85.9997,-0.121579,20.018,-62.6434,324.6,-0.102089,0.0203873
2.21E-03,1.965635477,0.000773903,331.547,20,-85.7225,-0.121187,20.0105,-49.893,331.547,0.125033,0.0228074
2.54E-03,2.180048658,0.00085187,338.493,20,-85.6989,-0.121154,20.0046,-39.8315,338.493,0.143867,0.0255225
3.61E-03,2.33596884,0.001096221,345.44,20,-85.277,-0.120557,20.0159,-31.6746,345.44,0.203868,0.0285501
3.63E-03,2.492989144,0.00139259,352.453,20,-85.268,-0.120545,20.0152,-25.2506,352.453,0.205119,0.0319746
1.65E-03,2.70097324,0.001482726,359.465,20,-84.3672,-0.119271,20.0307,-19.9163,359.465,0.0930805,0.0358122
1.63E-04,3.007467489,0.001314506,366.412,20,-84.1411,-0.118952,20.0315,-15.8783,366.412,9.24E-03,0.0400545
1.88E-03,3.318394573,0.001203109,373.359,20,-84.4309,-0.119361,20.0289,-12.7304,373.359,0.106096,0.0448104
5.79E-03,3.628600919,0.001186443,380.371,20,-84.2845,-0.119154,20.0245,-10.1321,380.371,0.327202,0.0501849
3.58E-03,4.053879788,0.001175506,387.383,20,-84.4288,-0.119358,20.0253,-8.09025,387.383,0.202469,0.0562099
4.02E-03,4.516195034,0.001230795,394.33,20,-83.9131,-0.118629,20.0283,-6.4283,394.33,0.227582,0.0628659
4.60E-03,5.009760763,0.001288865,401.277,20,-83.8299,-0.118512,20.0303,-5.12916,401.277,0.259861,0.0703436
3.70E-03,5.56693684,0.001253239,408.224,20,-83.754,-0.118404,20.0271,-4.09573,408.224,0.209462,0.0786839
6.69E-03,6.201944734,0.00119452,415.236,20,-83.7687,-0.118425,20.0177,-3.26608,415.236,0.378409,0.0881203
-1.51E-03,6.982433991,0.001159425,422.248,20,-83.7753,-0.118434,20.0124,-2.60349,422.248,-0.0853609,0.0987026
-2.20E-03,7.764929843,0.001141057,429.195,20,-83.8346,-0.118518,20.0371,-2.08254,429.195,-0.124239,0.110399
1.68E-03,8.582232883,0.001164156,436.142,20,-84.1608,-0.11898,20.0228,-1.67084,436.142,0.0949782,0.123491
3.71E-03,9.517022289,0.001219968,443.154,20,-82.972,-0.117299,20.0319,-1.31305,443.154,0.209639,0.138316
5.15E-03,10.51091459,0.001227255,450.167,20,-82.679,-0.116885,20.0138,-1.04332,450.167,0.291499,0.154895
5.56E-03,11.70957104,0.001175106,457.114,20,-82.831,-0.1171,20.029,-0.835206,457.114,0.31418,0.17328
4.39E-03,12.92030716,0.001149134,464.06,20,-82.6715,-0.116874,20.011,-0.665949,464.06,0.248118,0.193868
9.24E-04,14.25156516,0.001176168,471.073,20,-83.2959,-0.117757,20.0266,-0.535173,471.073,0.052262,0.217077
6.68E-03,15.74801876,0.001204014,478.085,20,-82.743,-0.116975,20.0279,-0.423836,478.085,0.377907,0.243117
6.85E-03,17.55506022,0.001225382,485.032,20,-82.3114,-0.116365,20.0187,-0.336888,485.032,0.387456,0.271979
3.88E-03,19.11556082,0.001239381,491.979,20,-82.5655,-0.116724,20.0291,-0.269998,491.979,0.219387,0.304276
7.92E-03,21.07057646,0.001219157,498.926,20,-81.9525,-0.115858,20.02,-0.214171,498.926,0.448002,0.340369
9.31E-03,23.3932621,0.001183568,505.938,20,-81.5748,-0.115324,20.0217,-0.169952,505.938,0.526407,0.381209
6.02E-03,25.56157455,0.001169044,512.95,20,-82.1527,-0.116141,20.0175,-0.13649,512.95,0.340582,0.426883
0.0111382,28.22399341,0.001185043,519.897,20,-81.4607,-0.115162,20.027,-0.108136,519.897,0.629848,0.477571
8.96E-03,31.44467906,0.00120288,526.844,20,-81.4214,-0.115107,20.022,-0.0863687,526.844,0.506451,0.534244
0.0107611,36.65101963,0.001188968,533.856,20,-81.2282,-0.114834,20.0282,-0.0686983,533.856,0.608523,0.598313
0.0143565,40.48664721,0.001190467,540.869,20,-80.6656,-0.114038,20.0318,-0.0543962,540.869,0.81184,0.670052
0.0134841,44.7236835,0.001191968,547.815,20,-80.4488,-0.113732,20.0265,-0.043351,547.815,0.762509,0.749564
0.0157688,49.09776332,0.001193376,554.762,20,-80.2918,-0.11351,20.0289,-0.0345706,554.762,0.891702,0.838554
0.0177847,57.40522289,0.00117962,561.709,20,-79.6195,-0.112559,20.0259,-0.0273921,561.709,1.0057,0.938093
0.0204467,62.2403937,0.001180828,568.721,20,-79.6043,-0.112538,20.0286,-0.0218362,568.721,1.15624,1.05058
0.0211485,71.87184798,0.001167033,575.734,20,-79.6287,-0.112572,20.0296,-0.017417,575.734,1.19592,1.17651
0.0252074,76.01044886,0.001167861,582.681,20,-79.4596,-0.112333,20.0281,-0.0138873,582.681,1.42545,1.31617
