Polymer,Mw,Solvent,\eta_0 [Pa s],K [S/m],\gamma [N/m],rho [Kg/m^3],NFES Type,C_{polymer} [wt\%],D_{nozzle} [m],Q [m^3/s],Substrate,L [m],\Phi_0 [V],v_{stage} [m/s],D_{fiber} [m],FiberGap [m],FiberMorphology,FiberStructure,Reference,R_{jet},\Pi_1,Oh
POSS-PCL-PCU,2000.0,CF/DMF,0.7474335,0.010288334,32235.64483,1142.62,xy stage,20.0,0.00075,1.6699999999999998e-11,,0.0005,9000.0,0.01,6.9e-05,0.00047999999999999996,meander,mesh,Gupta2007,7.714434522374273e-06,6.599999968893082e-06,0.04434058500072039
POSS-PCU,2000.0,CF/DMF,0.7474335,0.010288334,32164.67635,1142.62,xy stage,20.0,0.00075,1.6699999999999998e-11,,0.0005,9000.0,0.01,1.87e-05,0.000352,meander,mesh,Gupta2007,2.0907235589623034e-06,6.599999968893082e-06,0.08526754299891534
PCL,80000.0,CF/DMF,0.7474335,,,1142.62,xy stage,,0.0009119999999999999,,,0.005,3000.0,0.05,0.0001505,0.001,straight,mesh,He2018,,,
PCL,80000.0,CF/DMF,0.7474335,,,1142.62,xy stage,,0.0009119999999999999,,,0.005,3000.0,0.05,0.0001268,0.001,straight,mesh,He2018,,,
PCL,80000.0,CF/DMF,0.7474335,,,1142.62,xy stage,,0.0009119999999999999,,,0.005,3000.0,0.05,0.00010829999999999999,0.001,straight,mesh,He2018,,,
PEtOx,50000.0,,,,,,melt,,0.000337,,Al,0.005,4000.0,0.0033299999999999996,5.91e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00026000000000000003,,Al,0.003,5000.0,0.0033299999999999996,4.84e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.000337,,Al,0.005,5000.0,0.0033299999999999996,4.6700000000000003e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00026000000000000003,,Al,0.005,6000.0,0.0033299999999999996,4.55e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00026000000000000003,,Al,0.005,6500.0,0.0033299999999999996,4.47e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00026000000000000003,,Al,0.005,5000.0,0.0033299999999999996,4.45e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00026000000000000003,,Al,0.004,5000.0,0.0033299999999999996,4.44e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00026000000000000003,,Al,0.005,5000.0,0.0033299999999999996,4.3700000000000005e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00026000000000000003,,Al,0.006999999999999999,5000.0,0.0033299999999999996,4.36e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00026000000000000003,,Al,0.006,5000.0,0.0033299999999999996,4.07e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00026000000000000003,,Al,0.005,4000.0,0.0033299999999999996,4.01e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00021,,Al,0.005,3000.0,0.0033299999999999996,3.8900000000000004e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00026000000000000003,,Al,0.005,3000.0,0.0033299999999999996,3.78e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.000337,,Al,0.005,6000.0,0.0033299999999999996,3.09e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00021,,Al,0.005,6000.0,0.0033299999999999996,3.05e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00021,,Al,0.005,5000.0,0.0033299999999999996,3.02e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00021,,Al,0.005,4000.0,0.0033299999999999996,2.8600000000000004e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00021,,Al,0.006,5000.0,0.0033299999999999996,2.84e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00021,,Al,0.005,7000.0,0.0033299999999999996,2.8300000000000003e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00021,,Al,0.003,5000.0,0.0033299999999999996,2.8100000000000002e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00021,,Al,0.004,5000.0,0.0033299999999999996,2.75e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00021,,Al,0.006999999999999999,5000.0,0.0033299999999999996,2.6899999999999997e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00021,,Al,0.005,5000.0,0.0033299999999999996,2.57e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00016,,Al,0.005,3000.0,0.0033299999999999996,2.12e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00016,,Al,0.005,4000.0,0.0033299999999999996,2.0399999999999998e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00016,,Al,0.005,7000.0,0.0033299999999999996,1.8100000000000003e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00016,,Al,0.005,6000.0,0.0033299999999999996,1.6e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.000337,,Al,0.005,7000.0,0.0033299999999999996,1.4999999999999999e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00016,,Al,0.005,5000.0,0.0033299999999999996,1.4099999999999999e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00016,,Al,0.003,5000.0,0.0033299999999999996,1.36e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00016,,Al,0.004,5000.0,0.0033299999999999996,1.3300000000000001e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00016,,Al,0.006999999999999999,5000.0,0.0033299999999999996,1.29e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00016,,Al,0.006,5000.0,0.0033299999999999996,1.26e-05,,straight,cross aligned,Hochleitner2014,,,
PEtOx,50000.0,,,,,,melt,,0.00016,,Al,0.005,5000.0,0.0033299999999999996,1.25e-05,,straight,cross aligned,Hochleitner2014,,,
PLA/PEG,72000.0,,,,,,melt,,0.000337,,Si,0.0035,4000.0,0.08333,3.1e-05,,straight,mesh,Hochleitner2017,,,
PEO,300000.0,CF/DMF,0.7474335,,,1142.62,xy stage,,,2.0000000000000002e-11,,0.0075,,0.4,,,straight,single,Huang2015,,,
PEO,300000.0,CF/DMF,0.7474335,6.12e-05,34838.96486,1142.62,xy stage,6.0,,,,0.005,900.0,0.05,3.5200000000000003e-07,,coil,aligned,Huang2015,7.18516991216399e-08,1.1095262104568895e-07,0.4419473209851261
PEO,300000.0,CF/DMF,0.7474335,6.12e-05,34838.964980000004,1142.62,xy stage,6.0,,,,0.005,900.0,0.1,3.1e-07,,meander,aligned,Huang2015,6.327848502189877e-08,1.1095262104568895e-07,0.47093502296929346
PEO,300000.0,CF/DMF,0.7474335,6.12e-05,34838.964980000004,1142.62,xy stage,6.0,,,,0.005,900.0,0.2,2.87e-07,,straight,aligned,Huang2015,5.858362968156435e-08,1.1095262104568895e-07,0.489441610004599
PEO,300000.0,CF/DMF,0.7474335,6.12e-05,34838.96488,1142.62,xy stage,6.0,,,,0.005,900.0,0.4,2.12e-07,5e-06,straight,aligned,Huang2015,4.3274318789169476e-08,1.1095262104568895e-07,0.5694740080277121
PLGA,33000.0,CF/DMF,0.7474335,,,1142.62,xy stage,15.0,0.00109,8.33e-10,,0.2,15000.0,,8.95e-06,,curved,randomly distributed,Husain2016,1.155440031618546e-06,,
PLGA,33000.0,CF/DMF,0.7474335,,,1142.62,xy stage,10.0,0.00109,8.33e-10,,0.2,15000.0,,5.74e-06,,curved,randomly distributed,Husain2016,9.075736884683249e-07,,
PLGA,33000.0,CF/DMF,0.7474335,,,1142.62,xy stage,4.0,0.00109,8.33e-10,,0.2,15000.0,,4.56e-06,,curved,randomly distributed,Husain2016,1.14e-06,,
PLGA,33000.0,CF/DMF,0.7474335,,,1142.62,xy stage,2.0,0.00109,8.33e-10,,0.2,15000.0,,4.36e-06,,curved,randomly distributed,Husain2016,1.5414927829866736e-06,,
PLGA,33000.0,CF/DMF,0.7474335,,,1142.62,xy stage,25.0,0.00109,8.33e-10,,0.2,15349.318619999998,,3.27e-06,,curved,randomly distributed,Husain2016,3.27e-07,,
PLGA,33000.0,CF/DMF,0.7474335,,,1142.62,xy stage,25.0,0.00109,8.33e-10,,0.2,15000.0,,3.23e-06,,curved,randomly distributed,Husain2016,3.23e-07,,
PLGA,33000.0,CF/DMF,0.7474335,,,1142.62,xy stage,25.0,0.00109,8.33e-10,,0.2,20327.0367,,3.01e-06,,curved,randomly distributed,Husain2016,3.01e-07,,
PLGA,33000.0,CF/DMF,0.7474335,,,1142.62,xy stage,25.0,0.00109,8.33e-10,,0.2,25332.23016,,2.81e-06,,curved,randomly distributed,Husain2016,2.8100000000000004e-07,,
PLGA,33000.0,CF/DMF,0.7474335,,,1142.62,xy stage,20.0,0.00109,8.33e-10,,0.15,16068.228819999998,,2.55e-06,,curved,randomly distributed,Husain2016,2.850986671312232e-07,,
PLGA,33000.0,CF/DMF,0.7474335,,,1142.62,xy stage,25.0,0.00109,8.33e-10,,0.15,25289.84823,,2.41e-06,,curved,randomly distributed,Husain2016,2.41e-07,,
PLGA,33000.0,CF/DMF,0.7474335,,,1142.62,xy stage,20.0,0.00109,8.33e-10,,0.15,20915.81995,,2.14e-06,,curved,randomly distributed,Husain2016,2.3925927359247747e-07,,
PLGA,33000.0,CF/DMF,0.7474335,,,1142.62,xy stage,25.0,0.00109,8.33e-10,,0.15,20222.66329,,2.01e-06,,curved,randomly distributed,Husain2016,2.0099999999999999e-07,,
PLGA,33000.0,CF/DMF,0.7474335,,,1142.62,xy stage,25.0,0.00109,8.33e-10,,0.15,15210.78663,,1.95e-06,,curved,randomly distributed,Husain2016,1.95e-07,,
PLGA,33000.0,CF/DMF,0.7474335,,,1142.62,xy stage,20.0,0.00109,8.33e-10,,0.15,23812.25385,,1.95e-06,,curved,randomly distributed,Husain2016,2.1801662780622947e-07,,
PLGA,33000.0,CF/DMF,0.7474335,,,1142.62,xy stage,20.0,0.00109,8.33e-10,,0.2,15769.23769,,1.81e-06,,curved,randomly distributed,Husain2016,2.0236415196373097e-07,,
PLGA,33000.0,CF/DMF,0.7474335,,,1142.62,xy stage,20.0,0.00109,8.33e-10,,0.2,15000.0,,1.77e-06,,curved,randomly distributed,Husain2016,1.978920160087314e-07,,
PLGA,33000.0,CF/DMF,0.7474335,,,1142.62,xy stage,20.0,0.00109,8.33e-10,,0.2,20741.56131,,1.71e-06,,curved,randomly distributed,Husain2016,1.9118381207623202e-07,,
PLGA,33000.0,CF/DMF,0.7474335,,,1142.62,xy stage,20.0,0.00109,8.33e-10,,0.2,23700.36147,,1.67e-06,,curved,randomly distributed,Husain2016,1.8671167612123244e-07,,
PEO,30000.0,Water/Ethanol,1.048316,0.0005242999999999999,11906.09623,894.313,xy stage,8.0,0.00021,8.33e-12,Si,0.002,2000.0,0.001,9.77e-06,,meander,aligned,Jiang2018,1.7271083130481423e-06,2.8499974081207143e-07,0.24445727196295164
PEO,30000.0,Water/Ethanol,1.048316,0.0005242999999999999,11914.36315,894.313,xy stage,8.0,0.00021,8.33e-12,Si,0.002,2000.0,0.005,7.35e-06,,meander,aligned,Jiang2018,1.2993087104302811e-06,2.8499974081207143e-07,0.28174476205842386
PEO,30000.0,Water/Ethanol,1.048316,0.0005242999999999999,11900.82276,894.313,xy stage,8.0,0.00021,8.33e-12,Si,0.002,2000.0,0.001,5.48e-06,,meander,aligned,Jiang2018,9.687362902255702e-07,2.8499974081207143e-07,0.32647968601539523
PEO,30000.0,Water/Ethanol,1.048316,0.0005242999999999999,11896.26507,894.313,xy stage,8.0,0.00021,8.33e-12,Si,0.002,2000.0,0.01,4.85e-06,,meander,aligned,Jiang2018,8.57366972188689e-07,2.8499974081207143e-07,0.3471033070195562
PEO,30000.0,Water/Ethanol,1.048316,0.0005242999999999999,11920.61672,894.313,xy stage,8.0,0.00021,8.33e-12,Si,0.002,2000.0,0.005,3.83e-06,,meander,aligned,Jiang2018,6.770547429861192e-07,2.8499974081207143e-07,0.3901990320709013
PEO,30000.0,Water/Ethanol,1.048316,0.0005242999999999999,11902.75738,894.313,xy stage,8.0,0.00021,8.33e-12,Si,0.002,2000.0,0.02,3.72e-06,0.169959875,meander,aligned,Jiang2018,6.576093065034892e-07,2.8499974081207143e-07,0.39622299497189173
PEO,30000.0,Water/Ethanol,1.048316,0.0005242999999999999,11910.1078,894.313,xy stage,8.0,0.00021,8.33e-12,Si,0.002,2000.0,0.01,3.27e-06,,meander,aligned,Jiang2018,5.780597936200027e-07,2.8499974081207143e-07,0.42247713996230635
PEO,30000.0,Water/Ethanol,1.048316,0.0005242999999999999,11920.226429999999,894.313,xy stage,8.0,0.00021,8.33e-12,Si,0.002,2000.0,0.02,2.82e-06,2.175438595,meander,aligned,Jiang2018,4.985102807365161e-07,2.8499974081207143e-07,0.45474520694090476
PEO,100000.0,CF/DMF,0.7474335,0.000736491,4729.5365090000005,1142.62,rotating drum,10.0,,,Si,0.007562961,2000.0,,2.01e-07,,straight,aligned,Kameoka2003,3.1780890484692214e-08,1.9899987495528997e-08,1.8035547319432992
PEO,100000.0,CF/DMF,0.7474335,0.0007356960000000001,4737.048895,1142.62,rotating drum,10.0,,,Si,0.008546541,2000.0,,1.51e-07,,straight,aligned,Kameoka2003,2.3875196334271262e-08,1.5600007738081167e-08,2.079190292079324
PEO,100000.0,CF/DMF,0.7474335,0.00073436,4732.808831,1142.62,rotating drum,10.0,,,Si,0.0085,2000.0,0.8723081770000001,1.23e-07,,straight,aligned,Kameoka2003,1.9448007610035533e-08,1.580000064732034e-08,2.304754168100521
PEO,100000.0,CF/DMF,0.7474335,0.00073436,4749.036848,1142.62,rotating drum,10.0,,,Si,0.0085,2000.0,1.7096024109999999,1.1699999999999999e-07,,straight,aligned,Kameoka2003,1.8499324311985018e-08,1.580000064732034e-08,2.359070639993801
PEO,100000.0,CF/DMF,0.7474335,0.00073436,4736.089411,1142.62,rotating drum,10.0,,,Si,0.0085,2000.0,0.44706305700000004,1.12e-07,,straight,aligned,Kameoka2003,1.7708754896942925e-08,1.580000064732034e-08,2.4144470660497825
PEO,100000.0,CF/DMF,0.7474335,0.000734799,4750.660268,1142.62,rotating drum,10.0,,,Si,0.011028498999999999,2000.0,,1.1e-07,,straight,aligned,Kameoka2003,1.7392527130926088e-08,9.379994774879839e-09,2.4325586300991295
PEO,100000.0,CF/DMF,0.7474335,0.000736885,4737.605075,1142.62,rotating drum,10.0,,,Si,0.010033744,2000.0,,1.06e-07,,straight,aligned,Kameoka2003,1.676007159889241e-08,1.1299994201781772e-08,2.481442898103483
PEO,100000.0,CF/DMF,0.7474335,0.00073436,4745.574652,1142.62,rotating drum,10.0,,,Si,0.0085,2000.0,0.11058738900000001,1.04e-07,,straight,aligned,Kameoka2003,1.6443843832875574e-08,1.580000064732034e-08,2.503084850079179
PEO,100000.0,CF/DMF,0.7474335,0.00073436,4756.830843,1142.62,rotating drum,10.0,,,Si,0.0085,2000.0,1.288072322,1.0099999999999999e-07,,straight,aligned,Kameoka2003,1.5969502183850315e-08,1.580000064732034e-08,2.536980361003897
PEO,100000.0,CF/DMF,0.7474335,0.0007346360000000001,4737.045575,1142.62,rotating drum,10.0,,,Si,0.012519879,2000.0,,8.880000000000001e-08,,straight,aligned,Kameoka2003,1.4040512811147607e-08,7.280002014775111e-09,2.7112925559719487
PEO,900000.0,CF/DMF,0.7474335,,,1142.62,xy stage,30.0,,,,,4500.0,,1.15e-06,,coil,randomly distributed,Kameoka2003a,1.0498015685515683e-07,,
PEO,900000.0,CF/DMF,0.7474335,,,1142.62,xy stage,20.0,,,,,4500.0,,4e-07,,coil,randomly distributed,Kameoka2003a,4.472135954999579e-08,,
PEO,900000.0,CF/DMF,0.7474335,,,1142.62,xy stage,10.0,,,,,4500.0,,2.5e-07,,coil,randomly distributed,Kameoka2003a,3.952847075210474e-08,,
PEO,900000.0,CF/DMF,0.7474335,,,1142.62,xy stage,5.0,,,,,4500.0,,1.5e-07,,coil,randomly distributed,Kameoka2003a,3.3541019662496846e-08,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,auxiliary electrodes,17.0,0.0001,3.8900000000000006e-12,Paper,0.00075,1900.0,0.01,,,meander,single,Kim2018,,,
PCL,50000.0,CF,0.550367,,,1483.24,xy stage,18.34997064,0.00025,,,,6000.0,0.0075,0.000103,,coil,single,Kolan2018,1.2022354844221245e-05,,
PCL,50000.0,CF,0.550367,,,1483.24,xy stage,18.34997064,0.00025,,,,10000.0,0.0025,9.98e-05,,coil,single,Kolan2018,1.1648844790808545e-05,,
PCL,50000.0,CF,0.550367,,,1483.24,xy stage,18.34997064,0.00025,,,,8000.0,0.0075,8.72e-05,,coil,single,Kolan2018,1.0178148955496044e-05,,
PCL,50000.0,CF,0.550367,,,1483.24,xy stage,18.34997064,0.00025,,,,12000.0,0.0075,8.02e-05,,coil,single,Kolan2018,9.361095713655765e-06,,
PCL,50000.0,CF,0.550367,,,1483.24,xy stage,18.34997064,0.00025,,,,10000.0,0.005,4.8e-05,,coil,single,Kolan2018,5.602650801190483e-06,,
PCL,50000.0,CF,0.550367,,,1483.24,xy stage,18.34997064,0.00025,,,,10000.0,0.005,4.7799999999999996e-05,,coil,single,Kolan2018,5.579306422852189e-06,,
PCL,50000.0,CF,0.550367,,,1483.24,xy stage,18.34997064,0.00025,,,,10000.0,0.0075,4.68e-05,,coil,single,Kolan2018,5.46258453116072e-06,,
PCL,50000.0,CF,0.550367,,,1483.24,xy stage,18.34997064,0.00025,,,,10000.0,0.005,4.22e-05,,coil,single,Kolan2018,4.925663829379966e-06,,
PCL,50000.0,CF,0.550367,,,1483.24,xy stage,18.34997064,0.00025,,,,10000.0,0.005,3.34e-05,,coil,single,Kolan2018,3.898511182495044e-06,,
PCL,80000.0,CF,0.550367,,,1483.24,xy stage,8.8,0.0002,2.78e-11,Si,0.07,25000.0,0.002,,,coil,single,Lee2012,,,
PCL,80000.0,CF,0.550367,,,1483.24,xy stage,8.8,0.0002,2.78e-11,Si,0.07,25000.0,0.01,,,,single,Lee2012,,,
PCL,80000.0,CF,0.550367,,,1483.24,xy stage,8.8,0.0002,2.78e-11,Si,0.07,25000.0,0.025,,,coil,single,Lee2012,,,
PCL,80000.0,CF,0.550367,,,1483.24,xy stage,8.8,0.0002,2.78e-11,Si,0.07,25000.0,0.05,,,,single,Lee2012,,,
PCL,80000.0,CF,0.550367,,,1483.24,xy stage,8.8,0.0002,2.78e-11,Si,0.07,25000.0,0.1,,,coil,single,Lee2012,,,
PCL,80000.0,CF,0.550367,,,1483.24,xy stage,8.8,0.0002,2.78e-11,Si,0.07,25000.0,0.2,,,coil,single,Lee2012,,,
PCL,80000.0,CF,0.550367,0.0009973480000000001,1978.8878960000002,1483.24,xy stage,8.8,0.0002,2.78e-11,Si,0.07,25000.0,0.5,6.41e-07,,meander,single,Lee2012,1.0804052795973453e-07,3.639999865072754e-08,0.9773333671161124
PVDF,534000.0,CF/DMF,0.7474335,1.47e-05,4734.90995,1142.62,xy stage,12.0,,2.2199999999999998e-11,Si,0.005,1200.0,0.03,6.330000000000001e-05,,curved,mesh,Lei2015,9.136568009925828e-06,8.212003516850991e-07,0.1063100299952087
PVDF,534000.0,CF/DMF,0.7474335,1.47e-05,4733.124612,1142.62,xy stage,12.0,,2.2199999999999998e-11,Si,0.005,1200.0,0.03,4.23e-05,0.00026314,curved,mesh,Lei2015,6.105479096680292e-06,8.212003516850991e-07,0.13007319400170558
PVP,1300000.0,CF/DMF,0.7474335,2.94e-05,4737.739163,1142.62,xy stage,17.4,0.0005099999999999999,8.329999999999999e-11,Si/SiO2,0.001,50.0,0.8,1.7600000000000001e-07,,straight,mesh,Lim2019,2.1096385265356906e-08,1.782118818761066e-08,2.211729704961928
PVP,1300000.0,CF/DMF,0.7474335,4.4e-05,4737.739162,1142.62,xy stage,17.4,0.0005099999999999999,8.329999999999999e-11,Si/SiO2,0.001,50.0,0.8,1.56e-07,,straight,mesh,Lim2019,1.8699068757929984e-08,1.1907793925358031e-08,2.3492329610666287
PVP,1300000.0,CF/DMF,0.7474335,2.2e-05,4737.7391609999995,1142.62,xy stage,17.4,0.0005099999999999999,8.329999999999999e-11,Si/SiO2,0.001,50.0,0.8,1.48e-07,,straight,mesh,Lim2019,1.7740142154959216e-08,2.3815587850716062e-08,2.4118901680124725
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.0003,,,,900.0,0.06,8.96e-05,,straight,aligned,Liu2013,1.0559461265719109e-05,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.0003,,,,900.0,0.06,7.950000000000001e-05,,straight,aligned,Liu2013,9.369164850721755e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.0003,,,,900.0,0.06,7.6e-05,,straight,aligned,Liu2013,8.956685895029602e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00028,,,,900.0,0.06,6.7e-05,,straight,aligned,Liu2013,7.89602572324978e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00028,,,,900.0,0.06,6.29e-05,,straight,aligned,Liu2013,7.412836089438973e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00028,,,,900.0,0.06,5.07e-05,,straight,aligned,Liu2013,5.975052301026326e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1200.0,0.03,3.47e-05,,straight,aligned,Liu2013,4.0894342178622e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,900.0,0.06,3.3e-05,,straight,aligned,Liu2013,3.889087296526012e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1200.0,0.03,2.9199999999999998e-05,,straight,aligned,Liu2013,3.4412530017745312e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1200.0,0.03,2.61e-05,,straight,aligned,Liu2013,3.0759144981614817e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1200.0,0.05,2.51e-05,,straight,aligned,Liu2013,2.958063367963724e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1500.0,0.08,2.34e-05,,straight,aligned,Liu2013,2.7577164466275354e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1200.0,0.05,2.3100000000000002e-05,,straight,aligned,Liu2013,2.7223611075682084e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1200.0,0.05,2.1600000000000003e-05,,straight,aligned,Liu2013,2.5455844122715715e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,900.0,0.06,2.14e-05,,straight,aligned,Liu2013,2.5220141862320194e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1200.0,0.07,1.8100000000000003e-05,,straight,aligned,Liu2013,2.1331054565794187e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1200.0,0.07,1.6899999999999997e-05,,straight,aligned,Liu2013,1.9916841003421084e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1500.0,0.08,1.57e-05,,straight,aligned,Liu2013,1.8502627441047992e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1200.0,0.08,1.4599999999999999e-05,,straight,aligned,Liu2013,1.7206265008872656e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1200.0,0.07,1.4300000000000002e-05,,straight,aligned,Liu2013,1.6852711618279386e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,16.0,0.00022999999999999998,,,,900.0,0.08,1.42e-05,,straight,aligned,Liu2013,1.775e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1500.0,0.08,1.3300000000000001e-05,,straight,aligned,Liu2013,1.5674200316301806e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1200.0,0.08,1.3000000000000001e-05,,straight,aligned,Liu2013,1.5320646925708531e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1200.0,0.08,1.24e-05,,straight,aligned,Liu2013,1.4613540144521982e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,16.0,0.00022999999999999998,,,,900.0,0.08,1.1900000000000001e-05,,straight,aligned,Liu2013,1.4875000000000002e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,900.0,0.06,1.17e-05,,straight,aligned,Liu2013,1.3788582233137677e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,16.0,0.00022999999999999998,,,,900.0,0.08,1.13e-05,,straight,aligned,Liu2013,1.4125e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,900.0,0.08,1.0800000000000002e-05,,straight,aligned,Liu2013,1.2727922061357857e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1200.0,0.09,1.07e-05,,straight,aligned,Liu2013,1.2610070931160097e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00015,,,,900.0,0.06,1.05e-05,,straight,aligned,Liu2013,1.237436867076458e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1000.0,0.08,1.0300000000000001e-05,,straight,aligned,Liu2013,1.2138666410369066e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,900.0,0.08,1.01e-05,,straight,aligned,Liu2013,1.190296414997355e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,900.0,0.08,9.36e-06,,straight,aligned,Liu2013,1.1030865786510142e-06,,
