Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress
9.30E-09,1.46681,6.34E-03,338.493,20,-9.32E-05
4.85E-09,1.64092,2.95E-03,345.44,20,-9.57E-05
8.29E-09,1.83741,4.51E-03,352.453,20,-9.76E-05
1.19E-08,2.05795,5.80E-03,359.465,20,-9.82E-05
1.27E-08,2.30207,5.50E-03,366.412,20,-1.00E-04
1.56E-08,2.57548,6.06E-03,373.359,20,-1.04E-04
1.61E-08,2.88439,5.58E-03,380.371,20,-1.07E-04
1.24E-08,3.22965,3.85E-03,387.383,20,-1.10E-04
2.75E-08,3.61343,7.61E-03,394.33,20,-1.12E-04
2.47E-08,4.0423,6.10E-03,401.277,20,-1.14E-04
2.94E-08,4.52229,6.50E-03,408.224,20,-1.16E-04
3.04E-08,5.06439,6.01E-03,415.236,20,-1.18E-04
3.51E-08,5.6714,6.18E-03,422.248,20,-1.20E-04
3.82E-08,6.34474,6.02E-03,429.195,20,-1.21E-04
4.28E-08,7.09808,6.02E-03,436.142,20,-1.25E-04
4.16E-08,7.94893,5.23E-03,443.154,20,-1.27E-04
4.66E-08,8.90166,5.23E-03,450.167,20,-1.31E-04
5.80E-08,9.95886,5.82E-03,457.114,20,-1.33E-04
6.23E-08,11.1405,5.60E-03,464.06,20,-1.35E-04
7.12E-08,12.4768,5.71E-03,471.073,20,-1.36E-04
7.29E-08,13.9723,5.22E-03,478.085,20,-1.40E-04
8.53E-08,15.6306,5.46E-03,485.032,20,-1.45E-04
9.64E-08,17.486,5.51E-03,491.979,20,-1.45E-04
1.04E-07,19.5622,5.30E-03,498.926,20,-1.48E-04
1.19E-07,21.9075,5.41E-03,505.938,20,-1.51E-04
1.32E-07,24.5335,5.37E-03,512.95,20,-1.52E-04
1.47E-07,27.446,5.34E-03,519.897,20,-1.55E-04
1.63E-07,30.7041,5.31E-03,526.844,20,-1.56E-04
1.85E-07,34.3855,5.37E-03,533.856,20,-1.58E-04
2.03E-07,38.5074,5.26E-03,540.869,20,-1.61E-04
2.27E-07,43.0785,5.28E-03,547.815,20,-1.63E-04
2.53E-07,48.192,5.26E-03,554.762,20,-1.65E-04
2.84E-07,53.9128,5.26E-03,561.709,20,-1.66E-04
3.17E-07,60.3777,5.26E-03,568.721,20,-1.69E-04
3.56E-07,67.6149,5.26E-03,575.734,20,-1.69E-04
3.96E-07,75.6412,5.23E-03,582.681,20,-1.71E-04
4.43E-07,84.6203,5.23E-03,589.627,20,-1.73E-04
4.93E-07,94.563,5.21E-03,596.509,20,-1.74E-04
