Filename,psb_nmp_00_12
Instrument name,5333-0457
Operator,Osamu Katagiri
rundate,12/12/2019
Sample name,OSKT 11_PSB_NMP
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel 
Procedure name,Sample
,Flow ramp
proceduresegments,Flow ramp
[step]
Flow ramp - 1
Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress
0.194511,6.34456,0.0306579,429.195,20.00,-25.0641
0.222881,7.09786,0.0314011,436.142,20.00,-25.8100
0.239564,7.94895,0.0301378,443.154,20.00,-26.0652
0.269551,8.90165,0.0302810,450.167,20.00,-26.4747
0.301529,9.95848,0.0302786,457.114,20.00,-26.5168
0.337421,11.1406,0.0302876,464.060,20.00,-27.5538
0.383729,12.4764,0.0307563,471.073,20.00,-26.8343
0.422970,13.9720,0.0302726,478.085,20.00,-27.0869
0.472985,15.6305,0.0302604,485.032,20.00,-27.3892
0.531290,17.4859,0.0303838,491.979,20.00,-27.3624
0.594534,19.5617,0.0303928,498.926,20.00,-29.1775
0.662920,21.9074,0.0302601,505.938,20.00,-28.8302
0.745305,24.5333,0.0303794,512.950,20.00,-29.0456
0.830467,27.4456,0.0302586,519.897,20.00,-28.9820
0.931374,30.7035,0.0303345,526.844,20.00,-29.4382
1.04203,34.3852,0.0303047,533.856,20.00,-30.4796
1.16462,38.5070,0.0302444,540.869,20.00,-29.9959
1.30425,43.0778,0.0302766,547.815,20.00,-31.8959
1.45825,48.1916,0.0302595,554.762,20.00,-30.4307
1.63084,53.9120,0.0302500,561.709,20.00,-30.8903
1.82582,60.3769,0.0302405,568.721,20.00,-31.0339
2.04497,67.6140,0.0302448,575.734,20.00,-30.4234
2.28528,75.6403,0.0302124,582.681,20.00,-32.7102
2.55697,84.6192,0.0302174,589.627,20.01,-29.9582
2.85619,94.5619,0.0302045,596.509,20.00,-33.4991

