Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress
2.22E-08,0.270918,0.0819385,233.898,20.01,-2.87E-05
2.29E-08,0.303026,0.0756593,240.845,20,-2.95E-05
2.32E-08,0.338909,0.0683628,247.792,20,-3.05E-05
2.35E-08,0.379216,0.0620894,254.738,19.99,-3.05E-05
2.46E-08,0.424743,0.0579942,261.751,20,-3.09E-05
2.60E-08,0.475818,0.0545851,268.763,20,-3.16E-05
2.74E-08,0.532133,0.0515731,275.71,20,-3.20E-05
2.92E-08,0.595215,0.0490236,282.657,20,-3.30E-05
3.12E-08,0.666675,0.046788,289.669,20,-3.33E-05
3.42E-08,0.7466,0.0458043,296.681,20,-3.38E-05
3.77E-08,0.835304,0.0451569,303.628,20,-3.42E-05
4.19E-08,0.934331,0.0448697,310.575,20,-3.49E-05
4.78E-08,1.04647,0.0456662,317.587,20,-3.52E-05
5.30E-08,1.172,0.0451802,324.6,20,-3.56E-05
5.67E-08,1.31106,0.0432339,331.547,20,-3.59E-05
5.99E-08,1.46662,0.0408142,338.493,20,-3.66E-05
6.14E-08,1.64086,0.0374128,345.44,20,-3.72E-05
6.11E-08,1.83757,0.0332683,352.453,20,-3.69E-05
5.94E-08,2.05796,0.0288846,359.465,20,-3.80E-05
6.39E-08,2.30204,0.0277596,366.412,20,-3.79E-05
6.36E-08,2.57547,0.0246883,373.359,20,-3.86E-05
6.72E-08,2.88424,0.0232985,380.371,20,-3.73E-05
7.12E-08,3.22988,0.0220496,387.383,20,-3.82E-05
7.41E-08,3.61339,0.0204997,394.33,20,-3.79E-05
7.05E-08,4.04232,0.017429,401.277,20,-3.78E-05
7.49E-08,4.52231,0.0165727,408.224,20,-3.86E-05
7.09E-08,5.06438,0.0140007,415.236,20,-3.80E-05
7.73E-08,5.67149,0.0136306,422.248,20,-3.90E-05
7.62E-08,6.34474,0.0120083,429.195,20,-3.92E-05
1.01E-07,7.09763,0.0141714,436.142,20,-3.97E-05
1.11E-07,7.94915,0.0139911,443.154,20,-3.94E-05
1.24E-07,8.90178,0.0139293,450.167,20,-4.02E-05
1.35E-07,9.95847,0.0135076,457.114,20,-4.04E-05
1.43E-07,11.1406,0.0128677,464.06,20,-4.19E-05
1.57E-07,12.4764,0.0125749,471.073,20,-4.32E-05
1.84E-07,13.9722,0.0131746,478.085,20.01,-4.17E-05
2.03E-07,15.6307,0.0129838,485.032,20,-4.18E-05
2.16E-07,17.4862,0.0123324,491.979,20,-4.28E-05
2.51E-07,19.5617,0.0128207,498.926,20,-4.36E-05
2.76E-07,21.9076,0.0125784,505.938,20,-4.29E-05
3.05E-07,24.5334,0.0124226,512.95,20,-4.62E-05
3.42E-07,27.4458,0.0124569,519.897,20,-4.58E-05
3.79E-07,30.7037,0.0123446,526.844,20,-4.75E-05
4.21E-07,34.3853,0.0122486,533.856,20,-4.70E-05
4.74E-07,38.5073,0.0123053,540.869,20,-4.80E-05
5.26E-07,43.0782,0.0122165,547.815,20,-4.94E-05
5.87E-07,48.1918,0.0121728,554.762,20,-5.06E-05
6.54E-07,53.9125,0.0121311,561.709,20,-5.00E-05
7.29E-07,60.3773,0.0120822,568.721,20,-5.32E-05
8.13E-07,67.6143,0.0120167,575.734,20,-5.39E-05
9.07E-07,75.6409,0.011992,582.681,20,-5.66E-05
1.01E-06,84.6196,0.0119345,589.627,20,-5.80E-05
1.13E-06,94.5628,0.0119053,596.509,20,-6.01E-05
