Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress
2.35E-09,2.88446,8.16E-04,380.371,20,-2.45E-04
3.35E-10,3.23015,1.04E-04,387.383,20,-2.45E-04
7.18E-10,3.61336,1.99E-04,394.33,20,-2.44E-04
2.69E-09,4.042,6.66E-04,401.277,20,-2.43E-04
6.06E-09,4.52217,1.34E-03,408.224,20,-2.42E-04
9.29E-09,5.06443,1.83E-03,415.236,20,-2.41E-04
1.15E-08,5.67151,2.03E-03,422.248,20.01,-2.40E-04
1.49E-08,6.34483,2.35E-03,429.195,20,-2.41E-04
1.35E-08,7.09813,1.90E-03,436.142,20,-2.44E-04
9.43E-09,7.94929,1.19E-03,443.154,20,-2.48E-04
4.20E-09,8.90226,4.72E-04,450.167,20,-2.51E-04
6.33E-09,9.95829,6.36E-04,457.114,20,-2.51E-04
1.63E-08,11.1404,1.46E-03,464.06,20,-2.49E-04
2.27E-08,12.4769,1.82E-03,471.073,20,-2.49E-04
1.43E-08,13.9728,1.02E-03,478.085,20,-2.51E-04
3.00E-08,15.6293,1.92E-03,485.032,20,-2.38E-04
5.45E-08,17.4866,3.12E-03,491.979,20,-2.35E-04
3.64E-08,19.5629,1.86E-03,498.926,20,-2.37E-04
4.42E-08,21.9063,2.02E-03,505.938,19.99,-2.34E-04
5.33E-08,24.5352,2.17E-03,512.95,20,-2.37E-04
4.57E-08,27.4446,1.66E-03,519.897,20,-2.34E-04
6.17E-08,30.7056,2.01E-03,526.844,20,-2.37E-04
7.61E-08,34.3849,2.21E-03,533.856,20,-1.40E-04
1.05E-07,38.5079,2.73E-03,540.869,20.02,-1.70E-05
1.00E-07,43.0779,2.32E-03,547.815,20.02,-3.00E-05
1.30E-07,48.1922,2.69E-03,554.762,20,-2.83E-05
1.72E-07,53.9119,3.19E-03,561.709,20,-2.72E-05
2.14E-07,60.3754,3.55E-03,568.721,19.99,-3.08E-05
2.56E-07,67.618,3.79E-03,575.734,19.99,-3.42E-05
2.92E-07,75.6384,3.86E-03,582.681,19.99,-3.84E-05
2.96E-07,84.6245,3.50E-03,589.627,19.99,-4.31E-05
3.28E-07,94.5637,3.47E-03,596.509,20,-4.54E-05
