Filename,psb_nmp_00_11
Instrument name,5333-0457
Operator,Osamu Katagiri
rundate,12/12/2019
Sample name,OSKT 11_PSB_NMP
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel 
Procedure name,Sample
,Flow ramp
proceduresegments,Flow ramp
[step]
Flow ramp - 1
Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress
1.99870e-3,0.0782698,0.0255360,157.090,20.00,-32.2688
2.54333e-3,0.0875599,0.0290467,164.037,20.00,-32.4433
3.40953e-3,0.0981028,0.0347547,171.049,20.00,-33.8446
2.94389e-3,0.109974,0.0267689,178.061,20.00,-33.9481
1.74091e-3,0.122884,0.0141671,185.008,20.00,-34.3651
3.79458e-3,0.137460,0.0276049,191.955,20.00,-34.5058
3.88413e-3,0.154119,0.0252022,198.967,20.00,-34.3258
3.42738e-3,0.172508,0.0198679,205.980,20.00,-35.8018
3.85239e-3,0.193015,0.0199590,212.926,20.00,-34.9589
3.95425e-3,0.215923,0.0183132,219.873,20.00,-36.0263
3.99343e-3,0.241934,0.0165062,226.886,20.00,-36.5482
3.74233e-3,0.270893,0.0138148,233.898,20.00,-36.5232
3.68534e-3,0.303047,0.0121609,240.845,20.00,-37.1882
4.27925e-3,0.338880,0.0126276,247.792,20.00,-37.1106
5.29147e-3,0.379204,0.0139542,254.738,20.00,-37.6979
6.68399e-3,0.424716,0.0157376,261.751,20.00,-37.9480
7.14711e-3,0.475797,0.0150213,268.763,20.00,-38.4396
7.07307e-3,0.532173,0.0132909,275.710,20.00,-38.8520
6.48466e-3,0.595295,0.0108932,282.657,20.00,-39.5534
5.63558e-3,0.666691,8.45307e-3,289.669,20.00,-39.8618
5.24963e-3,0.746506,7.03226e-3,296.681,20.00,-40.0101
6.94356e-3,0.835287,8.31278e-3,303.628,20.00,-40.6459
0.0105348,0.934497,0.0112732,310.575,20.00,-40.5632
0.0119154,1.04653,0.0113857,317.587,20.00,-40.9924
0.0125128,1.17183,0.0106780,324.600,20.00,-41.3454
0.0153500,1.31109,0.0117078,331.547,20.00,-41.2285
0.0145937,1.46677,9.94953e-3,338.493,20.00,-41.1604
0.0114618,1.64080,6.98550e-3,345.440,20.00,-42.0483
8.55883e-3,1.83784,4.65701e-3,352.453,20.00,-42.1854
0.0113926,2.05760,5.53686e-3,359.465,20.00,-42.8626
0.0154781,2.30211,6.72344e-3,366.412,20.00,-43.4695
0.0234259,2.57510,9.09708e-3,373.359,20.00,-43.9207
0.0346922,2.88439,0.0120276,380.371,20.00,-43.8474
0.0315005,3.23002,9.75241e-3,387.383,20.00,-43.9768
0.0358966,3.61333,9.93449e-3,394.330,20.00,-43.3392
0.0370132,4.04233,9.15640e-3,401.277,20.00,-44.3411
0.0467791,4.52227,0.0103442,408.224,20.00,-43.6432
0.0488108,5.06429,9.63824e-3,415.236,20.00,-44.6653
0.0521806,5.67148,9.20052e-3,422.248,20.00,-44.1236
0.0602772,6.34473,9.50035e-3,429.195,20.00,-43.8285
0.0676036,7.09798,9.52433e-3,436.142,20.00,-43.7416
0.0675948,7.94886,8.50371e-3,443.154,20.00,-44.1558
0.0865911,8.90183,9.72734e-3,450.167,20.00,-44.7560
0.0954544,9.95850,9.58521e-3,457.114,20.00,-44.7709
0.104491,11.1406,9.37922e-3,464.060,20.00,-45.2782
0.118205,12.4767,9.47410e-3,471.073,20.00,-45.3448
0.128398,13.9720,9.18965e-3,478.085,20.00,-45.5361
0.147632,15.6308,9.44494e-3,485.032,20.00,-45.7093
0.164224,17.4860,9.39175e-3,491.979,20.00,-45.2534
0.182121,19.5619,9.31002e-3,498.926,20.00,-46.3964
0.205937,21.9076,9.40028e-3,505.938,20.00,-46.4822
0.228176,24.5334,9.30063e-3,512.950,20.00,-46.2988
0.258805,27.4459,9.42963e-3,519.897,20.00,-46.7011
0.287193,30.7037,9.35368e-3,526.844,20.00,-45.5904
0.322927,34.3854,9.39138e-3,533.856,20.00,-46.3542
0.360276,38.5073,9.35604e-3,540.869,20.00,-45.8437
0.403541,43.0783,9.36763e-3,547.815,20.00,-46.1687
0.451130,48.1918,9.36113e-3,554.762,20.00,-46.2294
0.505367,53.9124,9.37385e-3,561.709,20.00,-46.1494
0.565859,60.3774,9.37203e-3,568.721,20.00,-46.5832
0.633679,67.6147,9.37191e-3,575.734,20.00,-46.0287
0.708567,75.6409,9.36751e-3,582.681,20.00,-36.4329
0.792915,84.6199,9.37030e-3,589.627,20.00,-34.5847
0.885863,94.5625,9.36801e-3,596.509,20.00,-33.8795

