Filename,psb_nmp_00_14
Instrument name,5333-0457
Operator,Osamu Katagiri
rundate,12/12/2019
Sample name,OSKT 14_PSB_NMP
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel 
Procedure name,Sample
,Flow ramp
proceduresegments,Flow ramp
[step]
Flow ramp - 1
Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress
0.640767,4.04224,0.158518,401.277,20.00,-20.4984
0.710896,4.52197,0.157209,408.224,20.00,-21.2251
0.796522,5.06441,0.157278,415.236,20.00,-20.4134
0.891273,5.67134,0.157154,422.248,20.00,-20.2664
0.997325,6.34461,0.157192,429.195,20.00,-21.5859
1.10855,7.09768,0.156185,436.142,20.00,-20.1705
1.24414,7.94890,0.156517,443.154,20.00,-21.6667
1.39172,8.90152,0.156346,450.167,20.00,-20.9984
1.56552,9.95841,0.157206,457.114,20.00,-20.2286
1.74787,11.1405,0.156894,464.060,20.00,-21.4964
1.95369,12.4763,0.156592,471.073,20.00,-20.0975
2.18530,13.9718,0.156408,478.085,20.00,-22.5769
2.44921,15.6304,0.156696,485.032,20.00,-20.3058
2.73973,17.4858,0.156683,491.979,20.00,-20.6189
3.05807,19.5614,0.156332,498.926,20.00,-21.4126
3.43066,21.9072,0.156600,505.938,20.00,-19.1749
3.83636,24.5329,0.156376,512.950,20.00,-22.6707
4.29311,27.4452,0.156424,519.897,20.00,-19.6815
4.79825,30.7031,0.156279,526.844,20.00,-21.6337
5.37586,34.3849,0.156344,533.856,20.00,-21.1948
6.01529,38.5064,0.156215,540.869,20.00,-20.1992
6.72555,43.0775,0.156127,547.815,20.00,-22.1427
7.52066,48.1909,0.156060,554.762,20.00,-19.4088
8.40937,53.9115,0.155985,561.709,20.00,-22.5592
9.41242,60.3760,0.155897,568.721,20.00,-20.3644
10.5323,67.6133,0.155772,575.734,20.00,-21.6142
11.7724,75.6394,0.155639,582.681,20.00,-22.8586
13.1615,84.6181,0.155540,589.627,20.00,-19.2188
14.6935,94.5609,0.155387,596.509,20.00,-22.5852

