Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress
1.32E-08,0.475542,0.027798,268.763,20,-2.31E-05
1.52E-08,0.532157,0.0285312,275.71,20,-2.28E-05
1.86E-08,0.59521,0.0311862,282.657,20,-2.27E-05
2.36E-08,0.666732,0.0353391,289.669,20,-2.30E-05
2.98E-08,0.746508,0.0399748,296.681,20,-2.31E-05
3.60E-08,0.835184,0.0431406,303.628,20,-2.34E-05
4.04E-08,0.934567,0.0432677,310.575,20,-2.32E-05
4.33E-08,1.04649,0.0413531,317.587,20,-2.33E-05
4.54E-08,1.17181,0.0387531,324.6,20,-2.35E-05
4.81E-08,1.31116,0.0367104,331.547,20,-2.34E-05
4.93E-08,1.46673,0.033626,338.493,20,-2.27E-05
4.81E-08,1.64069,0.0293091,345.44,20,-2.34E-05
5.08E-08,1.83765,0.0276557,352.453,20,-2.40E-05
5.84E-08,2.05778,0.02839,359.465,20,-2.44E-05
7.11E-08,2.30211,0.0308887,366.412,20,-2.45E-05
7.90E-08,2.5753,0.0306869,373.359,20,-2.44E-05
8.78E-08,2.88438,0.0304238,380.371,20,-2.47E-05
9.73E-08,3.22986,0.0301384,387.383,20,-2.40E-05
1.07E-07,3.61338,0.0296275,394.33,20,-2.43E-05
1.21E-07,4.04219,0.0298493,401.277,20,-2.44E-05
1.39E-07,4.5222,0.030681,408.224,20,-2.50E-05
1.52E-07,5.06432,0.0300318,415.236,20,-2.50E-05
1.73E-07,5.67154,0.0304299,422.248,20,-2.53E-05
1.95E-07,6.34456,0.0306579,429.195,20,-2.51E-05
2.23E-07,7.09786,0.0314011,436.142,20,-2.58E-05
2.40E-07,7.94895,0.0301378,443.154,20,-2.61E-05
2.70E-07,8.90165,0.030281,450.167,20,-2.65E-05
3.02E-07,9.95848,0.0302786,457.114,20,-2.65E-05
3.37E-07,11.1406,0.0302876,464.06,20,-2.76E-05
3.84E-07,12.4764,0.0307563,471.073,20,-2.68E-05
4.23E-07,13.972,0.0302726,478.085,20,-2.71E-05
4.73E-07,15.6305,0.0302604,485.032,20,-2.74E-05
5.31E-07,17.4859,0.0303838,491.979,20,-2.74E-05
5.95E-07,19.5617,0.0303928,498.926,20,-2.92E-05
6.63E-07,21.9074,0.0302601,505.938,20,-2.88E-05
7.45E-07,24.5333,0.0303794,512.95,20,-2.90E-05
8.30E-07,27.4456,0.0302586,519.897,20,-2.90E-05
9.31E-07,30.7035,0.0303345,526.844,20,-2.94E-05
1.04E-06,34.3852,0.0303047,533.856,20,-3.05E-05
1.16E-06,38.507,0.0302444,540.869,20,-3.00E-05
1.30E-06,43.0778,0.0302766,547.815,20,-3.19E-05
1.46E-06,48.1916,0.0302595,554.762,20,-3.04E-05
1.63E-06,53.912,0.03025,561.709,20,-3.09E-05
1.83E-06,60.3769,0.0302405,568.721,20,-3.10E-05
2.04E-06,67.614,0.0302448,575.734,20,-3.04E-05
2.29E-06,75.6403,0.0302124,582.681,20,-3.27E-05
2.56E-06,84.6192,0.0302174,589.627,20.01,-3.00E-05
2.86E-06,94.5619,0.0302045,596.509,20,-3.35E-05
